candidate_id,candidate_type,content,normalized_text,pattern_matched,source_lane,source_conversation_uuid,source_conversation_name,source_message_uuid,source_created_at
a5a8ff210f31dbed,decision,Pick CrewAI: When your agent\\u2019s primary function is structured workflow automation that mirrors human teamwork (e.,pick crewai: when your agent\\u2019s primary function is structured workflow automation that mirrors human teamwork (e,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,f86e151d-623b-4b29-a7ab-9246254d44a8,Command shortcuts reference,019c6dcd-8d63-7633-ac56-5af690d046de,2026-02-17T22:51:53.723162Z
4b79f0879454adf7,decision,"Use Skolemization to eliminate higher-order quantifiers, then map base constructs.","use skolemization to eliminate higher-order quantifiers, then map base constructs","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,5c7eb78c-b030-48a0-8d98-6de81bbf0b41,Systems online status check,019c6fb4-d864-71f0-a0f1-b74dad7dcb07,2026-02-18T07:44:08.910521Z
a803692f1c0d5cff,decision,Use compositional verification.,use compositional verification,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,5c7eb78c-b030-48a0-8d98-6de81bbf0b41,Systems online status check,019c6fb4-d864-71f0-a0f1-b74dad7dcb07,2026-02-18T07:44:08.910521Z
25d2eb44b9e5ca56,decision,"Use this when users request creating art using code, generative art, algorithmic art, flow fields, or particle systems.","use this when users request creating art using code, generative art, algorithmic art, flow fields, or particle systems","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,019c756b-b958-71e7-866d-3ceef0d6792f,2026-02-19T10:22:00.181577Z
25d2eb44b9e5ca56,decision,"Use this when users request creating art using code, generative art, algorithmic art, flow fields, or particle systems.","use this when users request creating art using code, generative art, algorithmic art, flow fields, or particle systems","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,019c756b-b958-71e7-866d-3ceef0d6792f,2026-02-19T10:22:00.181577Z
792b880904e4a52a,decision,Use the HHMM hierarchy to define the TTL (Time-To-Live) of Hash Table entries.,use the hhmm hierarchy to define the ttl (time-to-live) of hash table entries,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,019c810f-2358-74a8-993a-347e2e6a6458,2026-02-21T16:36:19.091576Z
cf3744f91c880656,decision,Use a staged deployment plan.,use a staged deployment plan,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,019c81ff-86f0-70a8-8f19-4422baf0af8d,2026-02-21T20:58:53.188346Z
cd712b70390009df,decision,"Use your strengths as one product loop, not separate features:
`Observe -> Reason -> Act (HDA/AHK) -> Verify -> Learn -> Reuse (AaaS)`
1.","use your strengths as one product loop, not separate features: `observe -> reason -> act (hda/ahk) -> verify -> learn -> reuse (aaas)` 1","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,019c868a-9f7f-77c9-9a16-d35d4d786fb1,2026-02-22T18:09:17.957360Z
d887fc059c8fe431,decision,Use human-in-the-loop approvals for high-impact actions.,use human-in-the-loop approvals for high-impact actions,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,33424d69-38ba-4e66-83c3-965ef5ad0470,Persistence,019c868a-9f7f-77c9-9a16-d35d4d786fb1,2026-02-22T18:09:17.957360Z
4e6348e65a5f713f,decision,"Use a visual ""Node Map"" to connect an AHK scraper to a Diffusion Reasoning Amplifier to a FastAPI Emitter.","use a visual ""node map"" to connect an ahk scraper to a diffusion reasoning amplifier to a fastapi emitter","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,1d1bb4b9-c3af-4cc7-93dc-d0218880c523,Command shortcuts reference,019c8eb4-49a8-77b8-8167-eb903815f131,2026-02-24T08:11:46.087115Z
fa153976cac1266f,decision,I will be candid with you—professional to professional.,i will be candid with you—professional to professional,"\bI\s+(decided|chose|will|am going to)\s+([^\.\?\!]{5,300})[\.!]",claude,1d1bb4b9-c3af-4cc7-93dc-d0218880c523,Command shortcuts reference,019c8ecd-1945-73cb-84b2-00485e587a66,2026-02-24T08:38:52.089083Z
42f2ff254e8d0f42,decision,"Use plan mode for verification steps, not just building
Write detailed specs upfront to reduce ambiguity
###2.","use plan mode for verification steps, not just building write detailed specs upfront to reduce ambiguity ###2","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,f5feeb3a-f727-4e5c-b63b-84b6dee32ab5,Keyboard shortcuts and timestamps,019c93ed-4fa8-765f-bcea-4d7bbafe1b29,2026-02-25T08:32:09.332920Z
8fe095bf73c964d8,decision,"Use plan mode for verification steps, not just building
Write detailed specs upfront to reduce ambiguity
###2.","use plan mode for verification steps, not just building write detailed specs upfront to reduce ambiguity ###2","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,3f114c36-1921-47e0-80ee-0d0c61485707,Bizra diamond architecture framework,019c941a-6005-7294-9858-a871299faced,2026-02-25T09:21:22.566601Z
d86110a8dd82dc13,decision,"Use plan mode for verification steps, not just building
Write detailed specs upfront to reduce ambiguity
###2.","use plan mode for verification steps, not just building write detailed specs upfront to reduce ambiguity ###2","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,82c400d7-b9b3-4741-bfc2-4d5225b53c4a,Keyboard shortcuts and timestamps,019c941c-3592-748e-9db5-17d65def99b2,2026-02-25T09:23:22.810855Z
af0b265c73886deb,decision,Use this code for 6% off the GEEKOM A9 Max: INKA9MAX Amazon US: https://www.,use this code for 6% off the geekom a9 max: inka9max amazon us: https://www,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,a5e91031-f007-4eeb-9d8b-f01e433425ef,Command syntax reference,019c9b40-283f-7a28-9f1f-07af312ebbd3,2026-02-26T18:40:03.405521Z
a1e629cb72552af7,decision,Choose DEMO MODE — no Node0 required.,choose demo mode — no node0 required,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,8dbfca58-9d23-43b2-920d-bf55ed53bbc2,Node0 operational status verified post-restart,019ca037-3749-78a0-8a9e-32b08d737080,2026-02-27T17:48:22.299383Z
22cc59aa53efcc3b,decision,I will use the corrected BZT/BZC based on previous context or flag it.,i will use the corrected bzt/bzc based on previous context or flag it,"\bI\s+(decided|chose|will|am going to)\s+([^\.\?\!]{5,300})[\.!]",claude,6d40d864-c295-4be0-9c07-12b958e3d4b4,Sprint delivery and ledger state fixes,019ca9a4-195f-74c2-a8af-a2cb5f1f0896,2026-03-01T13:43:49.922689Z
5840ed4d4d593305,decision,"Let's assume the user wants the corrected path, so I will use the audited notation).","let's assume the user wants the corrected path, so i will use the audited notation","\b(Let'?s|We'?ll|We\s+will)\s+([^\.\?\!]{5,300})[\.!]",claude,6d40d864-c295-4be0-9c07-12b958e3d4b4,Sprint delivery and ledger state fixes,019ca9a4-195f-74c2-a8af-a2cb5f1f0896,2026-03-01T13:43:49.922689Z
86a5e1002a9b4364,decision,I will use the audited notation).,i will use the audited notation,"\bI\s+(decided|chose|will|am going to)\s+([^\.\?\!]{5,300})[\.!]",claude,6d40d864-c295-4be0-9c07-12b958e3d4b4,Sprint delivery and ledger state fixes,019ca9a4-195f-74c2-a8af-a2cb5f1f0896,2026-03-01T13:43:49.922689Z
a0326a2140a3e594,decision,Use Nix-based reproducible environments pinned to exact git hashes for the build pipeline.,use nix-based reproducible environments pinned to exact git hashes for the build pipeline,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,6d40d864-c295-4be0-9c07-12b958e3d4b4,Sprint delivery and ledger state fixes,019ca9a4-195f-74c2-a8af-a2cb5f1f0896,2026-03-01T13:43:49.922689Z
92786f39bfd7d53f,decision,"I will be gentle on my self when i wrote a massage to all the humanity agine but this time after this 3 years , i will not say who will see or read, because this time i will make sure to make every one possible read it and feel.","i will be gentle on my self when i wrote a massage to all the humanity agine but this time after this 3 years , i will not say who will see or read, because this time i will make sure to make every one possible read it and feel","\bI\s+(decided|chose|will|am going to)\s+([^\.\?\!]{5,300})[\.!]",claude,e3979a89-f4c7-4574-8655-48337a282424,SNR Framework for architectural insights,019cad55-e8d0-70cb-b89f-8c40f99ab81a,2026-03-02T06:56:54.573267Z
5e870eabccce3001,decision,Use exact path/module import checks instead.,use exact path/module import checks instead,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,0623f101-8bad-4e39-95ab-b48b880e37b2,Command shortcuts reference,019cb67e-a0f3-7d06-8b01-a1d81a1e1994,2026-03-04T01:38:00.615363Z
ad10173f3d2197c5,decision,"Use any tools you have access to—like Google Drive, web search, etc.","use any tools you have access to—like google drive, web search, etc","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,7b9bc4a4-2fee-413d-87b2-357c84bfaf5d,Investigating scientific mysteries,019cba00-4229-75a8-8a3f-779cf82deda6,2026-03-04T17:58:26.362206Z
f919c1cb018b9be3,decision,"Use any tools you have access to—like Google Drive, web search, etc.","use any tools you have access to—like google drive, web search, etc","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,e8d0d90d-1919-4d2b-b0d0-1074d234564f,Debating an ethical dilemma,019cba26-90f9-7387-ab39-bf9a91fc9d40,2026-03-04T18:40:17.228410Z
33413c38e13826a7,decision,Use Cases https://www.,use cases https://www,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,c6140c45-9840-406e-a3f9-34ca00bae67b,Autonomous financial ecosystems with neuro-symbolic AI architecture,019cc2f3-8734-75de-ae92-57c4559ae9a7,2026-03-06T11:41:05.814243Z
299f5846cb95269d,decision,"Use canonical JSON (sorted keys, no whitespace)
        serde_json::to_vec(event).","use canonical json (sorted keys, no whitespace) serde_json::to_vec(event","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,a5402630-2bfd-449e-b097-fcff9e633205,HyTRec's temporal decoupling and hybrid attention architecture,019cc5c6-adc9-75fe-a130-13fc67637b13,2026-03-07T00:50:58.223670Z
a1a56ed0a730348b,decision,"Use HHMM for multi-scale hidden states in multi-agent orchestration, modeling transitions from individual nodes to ecosystem consensus (PoI + Federated Learning).","use hhmm for multi-scale hidden states in multi-agent orchestration, modeling transitions from individual nodes to ecosystem consensus (poi + federated learning","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,5bd74831-8d56-4ed4-9005-c5fe2cd0ea77,BIZRA Sippar Protocol: Babylonian mathematics meets Byzantine consensus,019ce55f-0168-7575-963f-8d3eb402bdc1,2026-03-13T04:05:34.838052Z
0d8b29514820b135,decision,Let's build something that doesn't exist yet.,let's build something that doesn't exist yet,"\b(Let'?s|We'?ll|We\s+will)\s+([^\.\?\!]{5,300})[\.!]",claude,5bd74831-8d56-4ed4-9005-c5fe2cd0ea77,BIZRA Sippar Protocol: Babylonian mathematics meets Byzantine consensus,019ce8e6-fbb2-7288-80a3-2bb6853823e7,2026-03-13T20:32:57.996421Z
564462785e81f320,decision,"Lets emulate compelete system 8life cycle , end to.","lets emulate compelete system 8life cycle , end to","\b(Let'?s|We'?ll|We\s+will)\s+([^\.\?\!]{5,300})[\.!]",claude,b94d3e53-9f97-4c6a-890c-b029fa84c267,Command shortcuts reference,019cf022-94e9-7048-b20a-6f4cbca3d3dd,2026-03-15T06:15:24.397298Z
48edef622ec42a19,decision,Use compaction after major milestones to preserve continuity with minimal tokens.,use compaction after major milestones to preserve continuity with minimal tokens,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,b2e2c9fa-125d-41e1-aa5f-ec988a24e435,Extracting architectural insights using signal-noise framework,019d2448-4b45-70bd-bc23-c2e8b5bb2a97,2026-03-25T09:16:51.143176Z
48edef622ec42a19,decision,Use compaction after major milestones to preserve continuity with minimal tokens.,use compaction after major milestones to preserve continuity with minimal tokens,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,b2e2c9fa-125d-41e1-aa5f-ec988a24e435,Extracting architectural insights using signal-noise framework,019d2448-4b45-70bd-bc23-c2e8b5bb2a97,2026-03-25T09:16:51.143176Z
d427e0cc861d3746,decision,"Use an OODA loop with Trinity validation:
- Observe: gather evidence (tools/docs/logs).",use an ooda loop with trinity validation: - observe: gather evidence (tools/docs/logs,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,b2e2c9fa-125d-41e1-aa5f-ec988a24e435,Extracting architectural insights using signal-noise framework,019d2448-4b45-70bd-bc23-c2e8b5bb2a97,2026-03-25T09:16:51.143176Z
d427e0cc861d3746,decision,"Use an OODA loop with Trinity validation:
- Observe: gather evidence (tools/docs/logs).",use an ooda loop with trinity validation: - observe: gather evidence (tools/docs/logs,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,b2e2c9fa-125d-41e1-aa5f-ec988a24e435,Extracting architectural insights using signal-noise framework,019d2448-4b45-70bd-bc23-c2e8b5bb2a97,2026-03-25T09:16:51.143176Z
5f452bc0ae3dfac4,decision,"Use `uuid7`, `uuid4`, or a deterministic digest slice instead.","use `uuid7`, `uuid4`, or a deterministic digest slice instead","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,8f4b6150-54ac-40c9-8221-d2bcfd13d48a,Command syntax reference,019d3f09-4a70-7e9d-86fd-23f1f1a0454b,2026-03-30T13:57:48.116589Z
8e59266c31700a63,decision,"Use this tighter closure sequence:
1.",use this tighter closure sequence: 1,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,148fc35d-346d-41a4-ab82-c3513070f85c,Keyboard symbols and special characters,019d6633-4d79-79f7-80db-0c5912abeff7,2026-04-07T04:28:52.926475Z
03f6591272f24553,decision,"Choose 5 first, then 2.","choose 5 first, then 2","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,148fc35d-346d-41a4-ab82-c3513070f85c,Keyboard symbols and special characters,019d67e8-fe06-76f3-aa80-53b7d88ccd6b,2026-04-07T12:26:58.262490Z
b3433db666bda500,decision,"The plan is strong, but it has a few things that should be tightened before you let it run.","the plan is strong, but it has a few things that should be tightened before you let it run","\bThe\s+(plan|approach|decision)\s+is\s+([^\.\?\!]{3,300})[\.!]",claude,148fc35d-346d-41a4-ab82-c3513070f85c,Keyboard symbols and special characters,019d67e8-fe06-76f3-aa80-53b7d88ccd6b,2026-04-07T12:26:58.262490Z
b61d0a250029a875,decision,I will send you photos of the installer partition screen.,i will send you photos of the installer partition screen,"\bI\s+(decided|chose|will|am going to)\s+([^\.\?\!]{5,300})[\.!]",claude,b4abfb40-a332-4314-8cdb-58c7cac6e174,Ubuntu 24.04 partition verification for RAID 0 migration,019d6e4c-9f1f-72a0-9de6-8a70657299dd,2026-04-08T22:13:30.212077Z
496b86f5144e2aaa,decision,Use precise engineering language.,use precise engineering language,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,0b6b8a8b-3362-4c97-9d94-1d31a675b695,Keyboard command shortcuts,019d81fa-9d53-7629-bc40-459a31e428c8,2026-04-12T13:56:18.670642Z
f1e566b6db25ab05,decision,Use mistral or deepseek-r1:8b first for runtime bring-up if bizra-planner is too slow or verbose.,use mistral or deepseek-r1:8b first for runtime bring-up if bizra-planner is too slow or verbose,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,0b6b8a8b-3362-4c97-9d94-1d31a675b695,Keyboard command shortcuts,019d81fa-9d53-7629-bc40-459a31e428c8,2026-04-12T13:56:18.670642Z
586780bc6f4bcb14,decision,Use BIZRA’s status labels inside the contract.,use bizra’s status labels inside the contract,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,0b6b8a8b-3362-4c97-9d94-1d31a675b695,Keyboard command shortcuts,019d8227-7172-7112-8b56-ad3bb5d50fde,2026-04-12T14:45:16.568110Z
5921d47438902458,decision,"Use this text:
Three scope questions before any investor-kit metric rewrite:

1.",use this text: three scope questions before any investor-kit metric rewrite: 1,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,5c5ab192-5fbf-403f-9c70-d96f15cf7d99,Professor Synapse activation,019d87c7-6d07-7a92-a8a1-0b9131f1c92e,2026-04-13T16:58:08.516651Z
a19083e90a29d554,decision,"Use only numbers that have a verifiable source chain, and print the source chain into the wording.","use only numbers that have a verifiable source chain, and print the source chain into the wording","\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,5c5ab192-5fbf-403f-9c70-d96f15cf7d99,Professor Synapse activation,019d87c7-6d07-7a92-a8a1-0b9131f1c92e,2026-04-13T16:58:08.516651Z
e9de8be2e518402d,decision,Choose Option C.,choose option c,"\b(Go\s+with|Choose|Use|Pick|Adopt)\s+([^\.\?\!]{3,200})[\.!]",claude,5c5ab192-5fbf-403f-9c70-d96f15cf7d99,Professor Synapse activation,019d87c7-6d07-7a92-a8a1-0b9131f1c92e,2026-04-13T16:58:08.516651Z
